t,P_LA(Pa),P_LV(Pa),P_AO(Pa),s_mitral,s_aortic,Q_mitral(m3/s),Q_aortic(m3/s),mode
0.1340000000000001,119.77707246789119,0.0,9996.791985114352,0.8061772915847608,1.5714058178535083e-33,6.437437058407743e-07,0.0,la
0.1350000000000001,120.74837159085452,0.0,9992.007277347628,0.8042960824503792,1.6291854653511957e-33,6.474496148852463e-07,0.0,la
0.1360000000000001,121.74501922402253,0.0,9987.225023277193,0.8024830992312423,1.689058359503662e-33,6.513221356190718e-07,0.0,la
0.1370000000000001,122.76707348052373,0.0,9982.445221644743,0.8007376561516313,1.7510991925799165e-33,6.553614578092644e-07,0.0,la
0.1380000000000001,123.81462336409054,0.0,9977.667871192618,0.7990590757802518,1.8153852804097576e-33,6.595679900892678e-07,0.0,la
0.1390000000000001,124.88777883270853,0.0,9972.892970663801,0.7974466892171649,1.8819966530669574e-33,6.639423050255263e-07,0.0,la
0.1400000000000001,125.98666403885038,0.0,9968.120518801921,0.7958998360569735,1.9510161486345917e-33,6.684851016925734e-07,0.0,la
0.1410000000000001,127.11141253014699,0.0,9963.350514351254,0.7944178641955268,2.0225295101554663e-33,6.731971790471726e-07,0.0,la
0.1420000000000001,128.2621637234701,0.0,9958.582956056714,0.7930001295242829,2.0966254858740097e-33,6.780794163051772e-07,0.0,la
0.1430000000000001,129.43906024097058,0.0,9953.817842663864,0.79164599554254,2.1733959328795e-33,6.83132758043693e-07,0.0,la
0.1440000000000001,130.64224584976867,0.0,9949.055172918908,0.7903548329089622,2.2529359242640605e-33,6.883582025963032e-07,0.0,la
0.1450000000000001,131.8718638367173,0.0,9944.294945568694,0.7891260189480529,2.3353438599125913e-33,6.937567928048562e-07,0.0,la
0.1460000000000001,133.12805570455976,0.0,9939.53715936071,0.787958937123327,2.4207215810456514e-33,6.993296084950665e-07,0.0,la
0.1470000000000001,134.41096011066793,0.0,9934.78181304309,0.7868529764862147,2.5091744886402353e-33,7.050777602363263e-07,0.0,la
0.1480000000000001,135.72071199238326,0.0,9930.028905364607,0.7858075311077898,2.600811665857516e-33,7.110023840728405e-07,0.0,la
0.1490000000000001,137.0574418383627,0.0,9925.278435074675,0.7848219994990085,2.6957460046107836e-33,7.171046369986859e-07,0.0,la
0.1500000000000001,138.42127507593784,0.0,9920.530400923355,0.7838957840241005,2.7940943364112414e-33,7.233856930084532e-07,0.0,la
0.1510000000000001,139.81233155195935,0.0,9915.784801661342,0.7830282903109687,2.8959775676337313e-33,7.298467395968068e-07,0.0,la
0.1520000000000001,141.23072508996177,0.0,9911.041636039978,0.7822189266618575,3.00152081934915e-33,7.364889746103051e-07,0.0,la
0.1530000000000001,142.676563110387,0.0,9906.30090281124,0.7814671034670847,3.1108535718750916e-33,7.433136033767523e-07,0.0,la
0.1540000000000001,144.14994630350571,0.0,9901.562600727746,0.7807722326242678,3.2241098142011754e-33,7.503218360537098e-07,0.0,la
0.1550000000000001,145.65096834684547,0.0,9896.826728542757,0.7801337269651939,3.341428198450622e-33,7.575148851500937e-07,0.0,la
0.1560000000000001,147.17971566058614,0.0,9892.09328501017,0.7795509996922472,3.462952199544912e-33,7.64893963184204e-07,0.0,la
0.1570000000000001,148.73626719565758,0.0,9887.362268884524,0.7790234638261224,3.58883028024376e-33,7.724602804488589e-07,0.0,la
0.1580000000000001,150.32069425025372,0.0,9882.633678920994,0.7785505316664022,3.719216061738267e-33,7.802150428599848e-07,0.0,la
0.1590000000000001,151.93306031125695,0.0,9877.907513875394,0.7781316142664428,3.854268499980873e-33,7.881594498695945e-07,0.0,la
0.16000000000000011,153.57342091767353,0.0,9873.183772504177,0.7777661209239113,3.994152067941697e-33,7.962946924276933e-07,0.0,la
0.16100000000000012,155.24182354366837,0.0,9868.46245356443,0.7774534586882169,4.139036943987007e-33,8.046219509806056e-07,0.0,la
0.16200000000000012,156.93830749918294,0.0,9863.743555813884,0.7771930318860045,4.289099206581938e-33,8.131423934956539e-07,0.0,la
0.16300000000000012,158.66290384642878,0.0,9859.027078010902,0.7769842416657992,4.4445210355260594e-33,8.218571735040739e-07,0.0,la
0.16400000000000012,160.41563533081447,0.0,9854.313018914487,0.7768264855628295,4.6054909199372054e-33,8.307674281557671e-07,0.0,la
0.16500000000000012,162.19651632506947,0.0,9849.601377284274,0.7767191570849921,4.772203873205987e-33,8.398742762808674e-07,0.0,la
0.16600000000000012,164.00555278550056,0.0,9844.892151880538,0.7766616453208621,4.9448616551505216e-33,8.491788164542958e-07,0.0,la
0.16700000000000012,165.84274221946615,0.0,9840.18534146419,0.7766533345706,5.1236730016083544e-33,8.586821250605387e-07,0.0,la
0.16800000000000012,167.70807366326343,0.0,9835.480944796773,0.7767540081454636,5.308853861710294e-33,8.684527894419635e-07,0.0,la
0.16900000000000012,169.60152684140826,0.0,9830.778960640466,0.7769715461893364,5.500627643088685e-33,8.785037369736081e-07,0.0,la
0.17000000000000012,171.52307282566306,0.0,9826.079387758085,0.7773009229604699,5.6992254652808286e-33,8.888336187760253e-07,0.0,la
0.17100000000000012,173.47267421195812,0.0,9821.38222491308,0.7777373172907889,5.904886421596669e-33,8.994411484324489e-07,0.0,la
0.17200000000000013,175.4502851324377,0.0,9816.687470869536,0.7782761014490797,6.117857849728629e-33,9.103250927400201e-07,0.0,la
0.17300000000000013,177.45585127525462,0.0,9811.995124392168,0.7789128306158631,6.338395611390219e-33,9.214842628410414e-07,0.0,la
0.17400000000000013,179.48930991171682,0.0,9807.305184246326,0.7796432329418452,6.566764381279575e-33,9.329175057204779e-07,0.0,la
0.17500000000000013,181.55058993041467,0.0,9802.617649197995,0.7804632001631109,6.803237945673293e-33,9.446236960572806e-07,0.0,la
0.17600000000000013,183.63961187800086,0.0,9797.932518013791,0.7813687787474278,7.048099510966033e-33,9.566017284184345e-07,0.0,la
0.17700000000000013,185.75628800630935,0.0,9793.249789460964,0.7823561615471609,7.301642022481292e-33,9.688505097857674e-07,0.0,la
